userid,itemid
135571612,175003727
36648599,174837663
4903043,213558215
71714329,234175442
67514411,89851759
90433252,340942126
105603256,185090645
125988015,375555254
20773583,41538008
104683710,314041390
81541985,131904115
88211444,95730276
92892459,120953443
67743134,398217381
54423533,322485821
117765542,322871372
88715260,211785698
88290400,33263434
139475729,167038293
137270307,352235766
87944152,278766498
87944152,147203547
111922941,129270235
3482403,94766834
250843,316816595
79603335,28180188
132653708,199431764
7591,246194084
71018291,117692244
58207246,239347148
100517846,376514854
59951693,39622653
120347417,61383312
32831611,238609543
21465106,25261722
21465106,81616137
65409330,238929545
48304965,83710829
98392652,136968226
112142417,242440189
53438473,267867461
50960524,54718856
76143991,187947666
85822276,179122499
2045844,384020192
137107726,200063023
24869620,877540
116331874,254833933
107874169,394436671
107874169,380916642
54683876,108941335
67514411,211918543
126143015,149822964
126143015,267662084
16096940,27805246
76143991,59582657
85822276,65239886
98047837,92607656
117681959,371691423
131646739,387316318
85372457,126272661
418175,73946032
33050706,397975886
63475455,298475201
63475455,58365776
20487789,365877537
86736998,144545442
28129419,322571481
475826,389953642
67202688,393450868
93842000,179055188
4364079,194131996
137089292,188730671
128180595,192202617
115636067,388242539
88211444,41275860
105548494,122889051
123596663,128319146
77815658,105208301
104683710,55767877
89261071,382462114
70380387,364045765
38642555,375254201
14568076,193175240
53406644,292723670
73663591,139785647
74077719,66746313
51326262,22227438
51326262,37091167
99791909,278969149
91222505,95283778
65982317,206016088
88290400,343280751
142064691,364560754
28483040,122889051
108369002,82265807
134437265,389129706
59746563,147558542
59746563,279800582
59746563,246489508
47753824,70405203
92348123,343280202
122823587,110473702
50960524,401731168
20564639,125660102
43592945,356243962
88211444,282230464
140483725,309632327
70617695,122889051
40781736,14428061
39324037,282857224
39283381,347447063
137107726,78911015
3987745,60420258
75976369,211232326
83929585,226186145
81576763,379211299
85822276,176397241
85822276,134158512
40246206,17298413
15600560,11572504
21140632,107232566
21140632,346200585
120078898,316005058
2045844,378421486
95237482,45359310
52116816,88449872
64641892,299851899
46468680,294039109
4903043,273797902
67743134,91279544
123257150,291159372
103523811,80172648
475826,30873161
104683710,198379200
250843,198292381
1091123,156246577
131646739,390181058
131646739,395082504
131646739,149868453
102366872,28245948
190327,203376108
8455780,290750201
16807373,345458342
100737108,316145685
88211444,318242492
88211444,66898592
92718956,244230183
57190135,124496493
50960524,152632493
139030112,92385966
21140632,202265331
21140632,62954417
97933481,151397747
137107726,330748643
121148622,218358697
87944152,142969862
77374787,74060928
77374787,151910275
98908158,190838140
122304524,107144128
122304524,254699377
93704320,16460002
21465106,344087755
37690066,250575881
125577545,30142361
130317446,265359462
40459733,350360677
18927299,45137140
75976369,259378785
140827248,42248421
135571612,386121087
45081001,293183431
59698667,383249081
97933481,297196576
119990802,400333655
131359754,73946032
53470960,15502459
21669502,249069770
51492142,246700861
137107726,232829042
8455780,88154119
67514411,293942911
3482403,289289876
99926967,217606691
17979588,289595531
29601369,303625840
17672892,10237913
88290400,182152501
137270307,237819273
137270307,384233784
3508821,85827572
50960524,168748738
867381,212873819
98809181,112286302
98809181,336837141
142073213,309095102
142064691,186005656
53438473,385639722
134437265,184248962
8446375,375568975
50960524,98904664
131646739,241345382
88715260,382944102
17362237,152651725
17362237,57647510
17362237,334770796
60559051,111210820
76297222,117665034
85822276,335201870
115636067,159133674
40826918,264469913
43592945,134054550
2045844,178465907
91087067,274470854
50146318,197088733
10630192,373136714
85372457,123673676
129543456,315368476
50312283,15168762
9860181,18217037
141226151,124887119
3671315,121174040
94480146,340991059
73034210,354398167
92718956,14895553
98809181,127254114
5154444,298332235
15386874,331592123
64819934,286538017
21140632,349706678
18072808,254011390
67514411,271474842
32851381,75741952
46375902,197488747
8370322,106349169
30314033,276791421
111665868,140000262
88211444,375620545
87298447,122889051
3482403,351675364
77055538,111159845
119990802,396882043
54423533,101954856
54423533,71587890
30079563,125695683
122304524,86426632
122304524,324335315
65409330,16690542
11552428,376740494
138590345,296751981
76121487,230316712
135455673,165561291
4225412,125550891
4903043,54270259
44711100,136916271
111922941,270664611
61440941,186544970
57454165,293062407
21140632,65185936
137107726,320550494
91087067,348084396
32831611,195624232
17362237,156641612
125577545,388933229
117003325,149475471
126544321,308867436
87944152,76086800
5865371,305979574
74077719,242738160
70542990,14136232
57190135,153963879
93088083,307792517
135857964,55692409
79927411,184077693
88211444,108141159
137270307,17623714
75301433,133854272
85372457,337142283
46610519,264604246
15610247,233160315
125409680,121204984
103275202,114805137
67514411,324292138
62581364,158926686
29601369,72705555
116324656,343364979
475826,146457748
1091123,93644451
44573524,81795918
47753824,10247136
54423533,247594948
51326262,205972309
45081001,227849521
89931825,280476259
65479688,78045393
79603335,17016600
118562385,105208301
38767724,198168680
56708793,106283903
60352954,208112690
61948623,61835104
33984927,280117598
56053530,246229822
77374787,291349590
70380387,369918126
65409330,196345450
65409330,66528444
34301104,390094310
110253038,199656542
120078898,345488775
5451259,273516989
73034210,4015881
124323271,102109144
124323271,243416891
91451574,254793975
81576763,51665604
128180595,1365183
31463929,326221642
26562102,3023899
92129979,168493209
86505281,170444621
7591,57881034
108903107,32718936
16071365,550103
142073213,260211942
119990802,93161074
13693896,201236434
117681959,219945111
47753824,208702467
109005178,96646802
30552706,252316800
60734132,172061898
81541985,273052482
88211444,376143548
137270307,61635229
111459626,53233667
98531147,35896240
99543620,161369456
3508821,280607812
50960524,346200585
2120923,293357663
23223121,156307801
21140632,303989531
67514411,372890657
34301104,61664124
110483148,71677758
103275202,33166217
39324037,332380483
118425520,165037625
92892459,342233121
475826,148877516
126143015,117858682
52395429,243537384
98810118,95910606
98810118,350882674
120078898,332008673
131719920,328488636
68343951,195405905
7341876,24688305
121680466,156000057
85372457,154148770
85372457,229855387
137107726,356791486
137513013,343127378
124323271,153429259
31463929,340654696
41158917,12925394
111276571,404104202
66331755,376514854
109410073,246229822
53779445,122889051
11208268,76148425
118495978,66677066
